id,name,state,lat,lon,kind,population,has_market,has_coldstore
n2380443940,n2380443940,,26.355528,90.187321,junction,0,0,0
n2380444069,n2380444069,,26.401517,90.254811,junction,0,0,0
n2380444077,n2380444077,,26.406578,90.262852,junction,0,0,0
n2380444081,n2380444081,,26.402002,90.253291,junction,0,0,0
n2380444086,n2380444086,,26.402926,90.237112,junction,0,0,0
n2380444112,n2380444112,,26.407169,90.17152,junction,0,0,0
n2380444152,n2380444152,,26.409712,90.150402,junction,0,0,0
n2380445016,n2380445016,,26.563217,90.070334,junction,0,0,0
n2380445032,n2380445032,,26.566359,90.228079,junction,0,0,0
n2381336551,n2381336551,,26.442605,91.904342,junction,0,0,0
n2381336623,n2381336623,,26.445914,91.892636,junction,0,0,0
n2381336674,n2381336674,,26.452078,91.788622,junction,0,0,0
n2381336709,n2381336709,,26.454156,91.871603,junction,0,0,0
n2381336729,n2381336729,,26.455223,91.793888,junction,0,0,0
n2381336740,n2381336740,,26.457347,91.860357,junction,0,0,0
n2381336892,n2381336892,,26.479645,91.984335,junction,0,0,0
n2381337288,n2381337288,,26.522963,91.868291,junction,0,0,0
n2381337306,n2381337306,,26.523489,91.865327,junction,0,0,0
n2381337322,n2381337322,,26.524535,91.724671,junction,0,0,0
n2381337328,n2381337328,,26.52401,91.717008,junction,0,0,0
n2381337550,n2381337550,,26.545023,91.828026,junction,0,0,0
n2381337680,n2381337680,,26.567822,91.795338,junction,0,0,0
n2381337775,n2381337775,,26.595589,91.817309,junction,0,0,0
n2383406185,n2383406185,,26.16474,92.640479,junction,0,0,0
n2383406302,n2383406302,,26.191394,92.606968,junction,0,0,0
n2383406992,n2383406992,,26.224549,92.515622,junction,0,0,0
n2383407025,n2383407025,,26.208795,92.528225,junction,0,0,0
n2383407026,n2383407026,,26.209155,92.528957,junction,0,0,0
n2383407966,n2383407966,,26.413545,92.551752,junction,0,0,0
n2384569575,n2384569575,,26.720711,92.475237,junction,0,0,0
n2385333883,n2385333883,,26.502743,92.026652,junction,0,0,0
n2385333884,n2385333884,,26.50337,92.025964,junction,0,0,0
n2385333968,n2385333968,,26.574645,91.976812,junction,0,0,0
n2385333969,n2385333969,,26.574633,91.97775,junction,0,0,0
n2385334052,n2385334052,,26.622977,91.655857,junction,0,0,0
n2385334147,n2385334147,,26.655646,91.898032,junction,0,0,0
n2385334292,n2385334292,,26.730103,91.914119,junction,0,0,0
n2385334323,n2385334323,,26.7326,91.94697,junction,0,0,0
n2385334325,n2385334325,,26.732776,91.928343,junction,0,0,0
n2385334327,n2385334327,,26.733219,91.932085,junction,0,0,0
n2385334334,n2385334334,,26.735709,91.980189,junction,0,0,0
n2385334337,n2385334337,,26.736204,91.984696,junction,0,0,0
n2385334338,n2385334338,,26.736476,91.986796,junction,0,0,0
n2385334374,n2385334374,,26.744345,91.90585,junction,0,0,0
n2385334403,n2385334403,,26.753647,91.860486,junction,0,0,0
n2385365422,n2385365422,,26.462369,92.756482,junction,0,0,0
n2385461483,n2385461483,,26.929893,93.264189,junction,0,0,0
n2387194437,n2387194437,,24.790475,93.017184,junction,0,0,0
n2387194438,n2387194438,,24.790736,93.015199,junction,0,0,0
n2387194450,n2387194450,,24.792388,93.000727,junction,0,0,0
n2387209614,n2387209614,,24.788465,93.014284,junction,0,0,0
n2387209615,n2387209615,,24.787464,93.014225,junction,0,0,0
n2387209630,n2387209630,,24.789465,93.000149,junction,0,0,0
n2387321800,n2387321800,,26.783589,93.384869,junction,0,0,0
n2387379080,n2387379080,,24.84771,93.022532,junction,0,0,0
n2387379128,n2387379128,,24.864726,93.025332,junction,0,0,0
n2388581780,n2388581780,,26.957445,94.162916,junction,0,0,0
n2388581792,n2388581792,,26.959226,94.162166,junction,0,0,0
n2388581840,n2388581840,,26.978647,94.157739,junction,0,0,0
n2388581902,n2388581902,,26.992417,94.168418,junction,0,0,0
n2388581932,n2388581932,,27.018847,94.270184,junction,0,0,0
n2388581941,n2388581941,,27.023985,94.246196,junction,0,0,0
n2388581964,n2388581964,,27.041767,94.274097,junction,0,0,0
n2388582039,n2388582039,,27.085442,94.290662,junction,0,0,0
n2388582058,n2388582058,,27.092702,94.318371,junction,0,0,0
n2388582061,n2388582061,,27.094703,94.319384,junction,0,0,0
n2388582076,n2388582076,,27.100858,94.319115,junction,0,0,0
n2388582078,n2388582078,,27.1024,94.318366,junction,0,0,0
n2388582092,n2388582092,,27.115687,94.317527,junction,0,0,0
n2388582093,n2388582093,,27.116362,94.318186,junction,0,0,0
n2388582131,n2388582131,,27.136687,94.344117,junction,0,0,0
n2388582199,n2388582199,,27.16638,94.365545,junction,0,0,0
n2388582207,n2388582207,,27.167641,94.36504,junction,0,0,0
n2388582245,n2388582245,,27.18998,94.37848,junction,0,0,0
n2388582257,n2388582257,,27.193811,94.369164,junction,0,0,0
n2388582261,n2388582261,,27.194285,94.36828,junction,0,0,0
n2388582278,n2388582278,,27.200486,94.358836,junction,0,0,0
n2388582286,n2388582286,,27.201152,94.356959,junction,0,0,0
n2388582295,n2388582295,,27.202373,94.443004,junction,0,0,0
n2388582325,n2388582325,,27.207038,94.348129,junction,0,0,0
n2388582336,n2388582336,,27.20946,94.342277,junction,0,0,0
n2388582343,n2388582343,,27.210765,94.339165,junction,0,0,0
n2388582346,n2388582346,,27.211164,94.338397,junction,0,0,0
n2388582378,n2388582378,,27.219093,94.322994,junction,0,0,0
n2388582437,n2388582437,,27.240644,94.429279,junction,0,0,0
n2388582469,n2388582469,,27.245245,94.430225,junction,0,0,0
n2388582610,n2388582610,,27.271962,94.443064,junction,0,0,0
n2388583252,n2388583252,,27.306738,94.426473,junction,0,0,0
n2388583283,n2388583283,,27.306862,94.440557,junction,0,0,0
n2388583357,n2388583357,,27.30886,94.405618,junction,0,0,0
n2388583371,n2388583371,,27.308827,94.433266,junction,0,0,0
n2388583481,n2388583481,,27.318455,94.422683,junction,0,0,0
n2388583545,n2388583545,,27.330179,94.341534,junction,0,0,0
n2388583582,n2388583582,,27.337948,94.421868,junction,0,0,0
n2388583615,n2388583615,,27.343366,94.42178,junction,0,0,0
n2388583657,n2388583657,,27.359025,94.448236,junction,0,0,0
n2388583959,n2388583959,,27.379036,94.474257,junction,0,0,0
n2388584066,n2388584066,,27.385509,94.478868,junction,0,0,0
n2388584136,n2388584136,,27.388416,94.527531,junction,0,0,0
n2388584166,n2388584166,,27.390496,94.488973,junction,0,0,0
n2389736277,n2389736277,,25.871832,92.838544,junction,0,0,0
n2389849079,n2389849079,,27.024056,93.927727,junction,0,0,0
n2389849093,n2389849093,,27.023764,93.923108,junction,0,0,0
n2389849402,n2389849402,,27.072056,93.956691,junction,0,0,0
n2389849530,n2389849530,,27.119436,93.849615,junction,0,0,0
n2391090247,n2391090247,,26.586455,90.797879,junction,0,0,0
n2391090256,n2391090256,,26.594817,90.82883,junction,0,0,0
n2391090266,n2391090266,,26.594931,90.827863,junction,0,0,0
n2394032712,n2394032712,,26.634565,91.009406,junction,0,0,0
n2394032742,n2394032742,,26.65028,91.013431,junction,0,0,0
n2394032743,n2394032743,,26.649538,91.041,junction,0,0,0
n2394032744,n2394032744,,26.649482,91.042978,junction,0,0,0
n2397498524,n2397498524,,25.950503,90.69946,junction,0,0,0
n2397499279,n2397499279,,25.98017,90.791272,junction,0,0,0
n2399678417,n2399678417,,26.503247,90.55377,junction,0,0,0
n2399678463,n2399678463,,26.52867,90.464723,junction,0,0,0
n2399678607,n2399678607,,26.551663,90.376316,junction,0,0,0
n2399679074,n2399679074,,26.580344,90.376105,junction,0,0,0
n2399679359,n2399679359,,26.590675,90.376328,junction,0,0,0
n2399680648,n2399680648,,26.758915,90.45897,junction,0,0,0
n2399680672,n2399680672,,26.76,90.460603,junction,0,0,0
n2400589438,n2400589438,,26.383965,90.187395,junction,0,0,0
n2400590216,n2400590216,,26.551644,90.055886,junction,0,0,0
n2406554886,n2406554886,,26.966152,95.05692,junction,0,0,0
n2406554947,n2406554947,,26.973748,95.061119,junction,0,0,0
n2406555012,n2406555012,,26.989543,95.059477,junction,0,0,0
n2406555023,n2406555023,,26.990369,94.935389,junction,0,0,0
n2406555061,n2406555061,,26.992295,95.058306,junction,0,0,0
n2406555068,n2406555068,,26.992901,95.056609,junction,0,0,0
n2406555139,n2406555139,,27.000467,95.052347,junction,0,0,0
n2406555259,n2406555259,,27.020721,95.001869,junction,0,0,0
n2406555264,n2406555264,,27.021498,95.004425,junction,0,0,0
n2406555336,n2406555336,,27.030082,94.911209,junction,0,0,0
n2406555394,n2406555394,,27.034894,94.915509,junction,0,0,0
n2406555419,n2406555419,,27.039078,95.07532,junction,0,0,0
n2406555449,n2406555449,,27.046236,94.912401,junction,0,0,0
n2406555451,n2406555451,,27.047346,94.912245,junction,0,0,0
n2406555703,n2406555703,,27.198412,94.932191,junction,0,0,0
n2406555735,n2406555735,,27.235672,94.791198,junction,0,0,0
n2406555840,n2406555840,,27.258818,94.887681,junction,0,0,0
n2406555878,n2406555878,,27.264345,94.878935,junction,0,0,0
n2406832512,n2406832512,,26.211437,94.892294,junction,0,0,0
n2453324773,n2453324773,,26.809117,94.523465,junction,0,0,0
n2453465503,n2453465503,,26.769455,94.571608,junction,0,0,0
n2453465536,n2453465536,,26.776742,94.563652,junction,0,0,0
n2453787921,n2453787921,,26.609147,94.66586,junction,0,0,0
n2453788702,n2453788702,,26.636653,94.643432,junction,0,0,0
n2453789204,n2453789204,,26.678317,94.644517,junction,0,0,0
n2453803866,n2453803866,,26.469535,94.644527,junction,0,0,0
n2453831034,n2453831034,,26.37766,94.568923,junction,0,0,0
n2453869882,n2453869882,,26.262549,94.429915,junction,0,0,0
n2453885317,n2453885317,,26.147937,94.411156,junction,0,0,0
n2454056910,n2454056910,,22.402791,93.015339,junction,0,0,0
n2454064626,n2454064626,,22.464539,92.956554,junction,0,0,0
n2454469669,n2454469669,,22.462721,92.905115,junction,0,0,0
n2454472096,n2454472096,,22.727002,92.840597,junction,0,0,0
n2454560369,n2454560369,,22.906133,92.93266,junction,0,0,0
n2454639707,n2454639707,,23.078655,92.897498,junction,0,0,0
n2454671409,n2454671409,,23.21804,92.906622,junction,0,0,0
n2454682229,n2454682229,,23.405095,92.851088,junction,0,0,0
n2454714664,n2454714664,,23.47476,92.857145,junction,0,0,0
n2455232776,n2455232776,,23.859713,92.889856,junction,0,0,0
n2455233509,n2455233509,,23.879836,92.871557,junction,0,0,0
n2455234815,n2455234815,,23.91039,92.923278,junction,0,0,0
n2455252873,n2455252873,,23.988825,92.935673,junction,0,0,0
n2455261617,n2455261617,,24.062835,92.92165,junction,0,0,0
n2455262008,n2455262008,,24.199213,92.991188,junction,0,0,0
n2455487817,n2455487817,,24.207232,93.017525,junction,0,0,0
n2455547583,n2455547583,,24.268316,93.112686,junction,0,0,0
n2455547720,n2455547720,,24.251797,93.192252,junction,0,0,0
n2455610949,n2455610949,,24.204292,93.219236,junction,0,0,0
n2455611820,n2455611820,,24.207353,93.280879,junction,0,0,0
n2455649793,n2455649793,,24.360653,93.338186,junction,0,0,0
n2455737612,n2455737612,,24.422616,93.715909,junction,0,0,0
n2455737681,n2455737681,,24.578647,93.764553,junction,0,0,0
n2455738557,n2455738557,,25.783882,94.121893,junction,0,0,0
n2455738717,n2455738717,,25.85047,94.156259,junction,0,0,0
n2455738940,n2455738940,,25.861881,94.161348,junction,0,0,0
n2455739363,n2455739363,,25.908442,94.2088,junction,0,0,0
n2455739638,n2455739638,,25.943693,94.215475,junction,0,0,0
n2455740106,n2455740106,,26.003033,94.254613,junction,0,0,0
n2455767725,n2455767725,,26.115204,94.385967,junction,0,0,0
n2455767736,n2455767736,,26.115514,94.387109,junction,0,0,0
n2455767779,n2455767779,,26.11601,94.322991,junction,0,0,0
n245703196,n245703196,,22.186133,93.024474,junction,0,0,0
n245712018,n245712018,,23.186357,93.249808,junction,0,0,0
n245712869,n245712869,,23.215037,93.260475,junction,0,0,0
n245712879,n245712879,,23.312219,92.856661,junction,0,0,0
n245713434,n245713434,,23.515549,93.189751,junction,0,0,0
n245713805,n245713805,,23.392111,92.617503,junction,0,0,0
n245715084,n245715084,,23.643564,92.594753,junction,0,0,0
n245716339,n245716339,,23.78067,91.265552,junction,0,0,0
n245718405,n245718405,,23.986369,93.550964,junction,0,0,0
n245718886,n245718886,,23.988917,93.553461,junction,0,0,0
n245719265,n245719265,,24.073217,93.567637,junction,0,0,0
n245719319,n245719319,,24.070487,91.602536,junction,0,0,0
n245719758,n245719758,,24.145647,93.554168,junction,0,0,0
n245720344,n245720344,,24.3343,94.00209,junction,0,0,0
n245720793,n245720793,,24.251402,93.897216,junction,0,0,0
n245721193,n245721193,,24.28505,92.156881,junction,0,0,0
n245721374,n245721374,,24.308511,92.016853,junction,0,0,0
n245721402,n245721402,,24.307988,92.019788,junction,0,0,0
n245721623,n245721623,,24.345332,93.698144,junction,0,0,0
n245721789,n245721789,,24.373389,93.417687,junction,0,0,0
n245722110,n245722110,,24.37824,93.706063,junction,0,0,0
n245722195,n245722195,,24.383674,93.829367,junction,0,0,0
n245722676,n245722676,,24.429502,93.809595,junction,0,0,0
n245724018,n245724018,,24.54917,92.448151,junction,0,0,0
n245724879,n245724879,,24.631534,92.708643,junction,0,0,0
n245725007,n245725007,,24.641703,92.626795,junction,0,0,0
n245725260,n245725260,,24.660866,92.716238,junction,0,0,0
n245725542,n245725542,,24.693737,92.566104,junction,0,0,0
n245726472,n245726472,,24.802433,92.793231,junction,0,0,0
n245726723,n245726723,,24.835533,93.975685,junction,0,0,0
n245726876,n245726876,,24.869871,94.061721,junction,0,0,0
n245726890,n245726890,,24.870061,94.010092,junction,0,0,0
n245726900,n245726900,,24.858379,92.821888,junction,0,0,0
n245727350,n245727350,,24.905954,94.116668,junction,0,0,0
n245729336,n245729336,,24.923213,93.492965,junction,0,0,0
n245730154,n245730154,,25.175,90.570459,junction,0,0,0
n245730234,n245730234,,25.174935,90.518733,junction,0,0,0
n245730359,n245730359,,25.195367,90.757661,junction,0,0,0
n245730421,n245730421,,25.201548,93.284754,junction,0,0,0
n245733263,n245733263,,25.337045,90.660671,junction,0,0,0
n245734694,n245734694,,25.556016,91.642681,junction,0,0,0
n245734725,n245734725,,25.483205,91.768251,junction,0,0,0
n245734913,n245734913,,25.519529,91.267253,junction,0,0,0
n245735161,n245735161,,25.523191,90.107162,junction,0,0,0
n245736642,n245736642,,25.617958,90.602467,junction,0,0,0
n245736680,n245736680,,25.65519,90.618552,junction,0,0,0
n245736763,n245736763,,25.718394,94.683642,junction,0,0,0
n245740891,n245740891,,25.960991,93.540526,junction,0,0,0
n245741477,n245741477,,26.002967,92.853747,junction,0,0,0
n245742040,n245742040,,26.056521,93.19717,junction,0,0,0
n245742517,n245742517,,26.084022,90.559847,junction,0,0,0
n245742786,n245742786,,26.090993,93.139154,junction,0,0,0
n245743129,n245743129,,26.115967,92.875567,junction,0,0,0
n245743301,n245743301,,26.131063,89.27048,junction,0,0,0
n245744358,n245744358,,26.174513,89.476425,junction,0,0,0
n245746222,n245746222,,26.273747,89.487002,junction,0,0,0
n245746382,n245746382,,26.29921,94.09813,junction,0,0,0
n245746450,n245746450,,26.289156,91.135149,junction,0,0,0
n245747168,n245747168,,26.363247,90.179158,junction,0,0,0
n245747571,n245747571,,26.406972,92.282866,junction,0,0,0
n245747949,n245747949,,26.415323,90.169656,junction,0,0,0
n245748259,n245748259,,26.441725,90.158997,junction,0,0,0
n245748445,n245748445,,26.458566,92.404512,junction,0,0,0
n245749159,n245749159,,26.512209,89.502138,junction,0,0,0
n245749456,n245749456,,26.536283,88.794733,junction,0,0,0
n245749553,n245749553,,26.559407,91.479375,junction,0,0,0
n245749879,n245749879,,26.565439,91.095912,junction,0,0,0
n245750491,n245750491,,26.633655,91.822847,junction,0,0,0
n245750666,n245750666,,26.626696,91.602226,junction,0,0,0
n245750735,n245750735,,26.637194,92.304809,junction,0,0,0
n245750830,n245750830,,26.657127,91.912077,junction,0,0,0
n245751172,n245751172,,26.669579,89.752265,junction,0,0,0
n245751208,n245751208,,26.699685,94.884179,junction,0,0,0
n245751501,n245751501,,26.699751,88.320556,junction,0,0,0
n245752909,n245752909,,26.812542,91.836748,junction,0,0,0
n245753197,n245753197,,26.821339,94.809315,junction,0,0,0
n245754786,n245754786,,26.951705,93.855104,junction,0,0,0
n245755696,n245755696,,27.085403,92.582901,junction,0,0,0
n245755760,n245755760,,27.026635,95.02134,junction,0,0,0
n245756019,n245756019,,27.081338,95.17643,junction,0,0,0
n245756087,n245756087,,27.108846,93.824211,junction,0,0,0
n245756196,n245756196,,27.122729,93.932203,junction,0,0,0
n245756784,n245756784,,27.18158,94.913214,junction,0,0,0
n245756840,n245756840,,27.198891,94.93274,junction,0,0,0
n245756851,n245756851,,27.20128,94.053371,junction,0,0,0
n245757075,n245757075,,27.217309,95.368573,junction,0,0,0
n245757368,n245757368,,27.263734,95.272495,junction,0,0,0
n245758145,n245758145,,27.318269,95.420415,junction,0,0,0
n245758716,n245758716,,27.395966,95.614632,junction,0,0,0
n245759186,n245759186,,27.4453,94.261277,junction,0,0,0
n245759220,n245759220,,27.449171,94.249,junction,0,0,0
n245761083,n245761083,,27.636589,95.855815,junction,0,0,0
n245761323,n245761323,,27.679483,94.802346,junction,0,0,0
n245761953,n245761953,,27.793221,96.138999,junction,0,0,0
n245763040,n245763040,,27.90993,96.082177,junction,0,0,0
n245764348,n245764348,,28.149775,95.3851,junction,0,0,0
n245764416,n245764416,,28.169766,94.798418,junction,0,0,0
n245765431,n245765431,,28.450203,95.242144,junction,0,0,0
n2458530473,n2458530473,,24.720744,93.940888,junction,0,0,0
n2458530481,n2458530481,,24.766183,93.936842,junction,0,0,0
n2458560891,n2458560891,,24.304002,94.244066,junction,0,0,0
n2459028334,n2459028334,,24.869991,94.016774,junction,0,0,0
n2459028343,n2459028343,,24.875338,94.071918,junction,0,0,0
n2459028911,n2459028911,,24.954098,94.200925,junction,0,0,0
n2459029135,n2459029135,,24.953573,94.202413,junction,0,0,0
n2459029361,n2459029361,,24.980527,94.228686,junction,0,0,0
n2459029890,n2459029890,,25.011906,94.279302,junction,0,0,0
n2459080018,n2459080018,,25.147555,94.458862,junction,0,0,0
n2459081537,n2459081537,,25.231273,94.450222,junction,0,0,0
n2459083045,n2459083045,,25.258327,94.460628,junction,0,0,0
n2459083878,n2459083878,,25.399158,94.416579,junction,0,0,0
n2459084757,n2459084757,,25.455008,94.466448,junction,0,0,0
n2459237780,n2459237780,,25.630512,94.572588,junction,0,0,0
n2459237894,n2459237894,,25.653787,94.606537,junction,0,0,0
n2459238130,n2459238130,,25.680284,94.621806,junction,0,0,0
n2459238723,n2459238723,,25.708825,94.647651,junction,0,0,0
n2459389894,n2459389894,,25.933313,94.787089,junction,0,0,0
n2459390094,n2459390094,,25.946249,94.780992,junction,0,0,0
n2459390150,n2459390150,,25.94437,94.786563,junction,0,0,0
n2459390851,n2459390851,,26.010361,94.855192,junction,0,0,0
n2459391977,n2459391977,,26.033613,94.845826,junction,0,0,0
n2459392034,n2459392034,,26.045931,94.886573,junction,0,0,0
n2459393316,n2459393316,,26.129423,94.85502,junction,0,0,0
n2459393755,n2459393755,,26.168296,94.878047,junction,0,0,0
